"user id","test group","converted","total ads","most ads day","most ads hour"
1532191,"ad",FALSE,127,"Sunday",10
1107222,"ad",FALSE,8,"Tuesday",13
1069445,"ad",FALSE,1,"Sunday",10
1367233,"ad",TRUE,122,"Monday",15
1524591,"ad",FALSE,56,"Sunday",11
1451300,"ad",FALSE,6,"Wednesday",14
1371798,"ad",FALSE,17,"Monday",12
1536094,"ad",FALSE,1,"Sunday",11
909882,"psa",FALSE,231,"Monday",11
1374975,"ad",FALSE,2,"Tuesday",11
1391887,"ad",FALSE,42,"Saturday",2
1474482,"ad",FALSE,39,"Saturday",11
1413794,"ad",FALSE,108,"Wednesday",23
1334468,"ad",FALSE,1,"Saturday",16
1090352,"ad",FALSE,54,"Monday",12
1309845,"ad",FALSE,133,"Thursday",20
1544272,"ad",FALSE,72,"Sunday",18
1183749,"ad",FALSE,2,"Saturday",22
1221805,"ad",FALSE,81,"Thursday",17
1401077,"ad",FALSE,6,"Sunday",18
1570861,"ad",FALSE,17,"Friday",10
1213261,"ad",FALSE,16,"Sunday",16
1492195,"ad",FALSE,23,"Thursday",15
1460948,"ad",FALSE,2,"Friday",11
1533662,"ad",FALSE,62,"Tuesday",21
1472589,"ad",FALSE,32,"Saturday",15
1336806,"ad",FALSE,33,"Saturday",11
1315857,"ad",FALSE,57,"Sunday",18
1355692,"ad",FALSE,6,"Thursday",15
1149263,"ad",FALSE,10,"Tuesday",13
1289899,"ad",FALSE,35,"Sunday",12
1204297,"ad",FALSE,15,"Tuesday",5
1250203,"ad",FALSE,7,"Wednesday",11
1078110,"ad",FALSE,15,"Friday",0
1533446,"ad",FALSE,4,"Tuesday",10
1196576,"ad",FALSE,5,"Thursday",10
1616109,"ad",FALSE,6,"Saturday",10
1181070,"ad",FALSE,16,"Sunday",11
1506807,"ad",FALSE,8,"Thursday",12
1058059,"ad",FALSE,1,"Monday",12
1467090,"ad",FALSE,12,"Thursday",13
1602307,"ad",FALSE,8,"Sunday",15
1180407,"ad",FALSE,5,"Thursday",19
1236102,"ad",FALSE,11,"Tuesday",14
1462073,"ad",FALSE,2,"Tuesday",9
1493756,"ad",FALSE,6,"Wednesday",7
1548526,"ad",FALSE,8,"Monday",13
1226440,"ad",FALSE,30,"Saturday",15
1390218,"ad",FALSE,3,"Friday",7
900103,"psa",FALSE,42,"Wednesday",13
1381126,"ad",FALSE,2,"Saturday",18
1321610,"ad",FALSE,15,"Sunday",11
1571816,"ad",FALSE,2,"Sunday",9
1087645,"ad",FALSE,5,"Friday",10
1303747,"ad",FALSE,28,"Sunday",13
1115687,"ad",FALSE,9,"Saturday",15
1136608,"ad",FALSE,2,"Wednesday",19
1420765,"ad",FALSE,2,"Monday",21
1271061,"ad",FALSE,17,"Sunday",9
1483642,"ad",FALSE,10,"Saturday",15
1552109,"ad",FALSE,28,"Thursday",18
1219381,"ad",FALSE,24,"Sunday",15
1026942,"ad",FALSE,51,"Wednesday",18
1194435,"ad",FALSE,41,"Thursday",16
1165297,"ad",FALSE,70,"Thursday",20
1340107,"ad",FALSE,15,"Monday",11
1385654,"ad",FALSE,19,"Sunday",19
1479342,"ad",FALSE,10,"Saturday",20
1160163,"ad",FALSE,14,"Thursday",11
1256191,"ad",FALSE,27,"Monday",17
1573278,"ad",FALSE,171,"Friday",22
1374880,"ad",FALSE,24,"Wednesday",11
1559221,"ad",FALSE,12,"Monday",15
1110305,"ad",FALSE,3,"Tuesday",22
1058330,"ad",FALSE,148,"Tuesday",15
1064511,"ad",FALSE,19,"Wednesday",12
1461807,"ad",FALSE,1,"Saturday",9
1202258,"ad",FALSE,90,"Friday",17
1152402,"ad",FALSE,59,"Saturday",2
1553828,"ad",FALSE,2,"Thursday",9
1329901,"ad",FALSE,9,"Tuesday",16
1223055,"ad",FALSE,9,"Friday",12
1325375,"ad",FALSE,58,"Friday",20
1451049,"ad",FALSE,66,"Sunday",18
1513997,"ad",FALSE,3,"Tuesday",22
1295737,"ad",FALSE,6,"Thursday",11
1510919,"ad",FALSE,6,"Monday",11
1602399,"ad",FALSE,15,"Thursday",12
1607363,"ad",FALSE,41,"Tuesday",20
1002878,"ad",FALSE,52,"Tuesday",21
1346792,"ad",FALSE,38,"Tuesday",9
1343923,"ad",FALSE,1,"Wednesday",12
1118536,"ad",FALSE,24,"Tuesday",0
1047238,"ad",FALSE,12,"Saturday",18
1075382,"ad",FALSE,3,"Sunday",11
1499960,"ad",FALSE,2,"Monday",7
1141382,"ad",FALSE,7,"Tuesday",20
1533761,"ad",FALSE,73,"Tuesday",14
1271032,"ad",FALSE,4,"Saturday",13
1480530,"ad",FALSE,12,"Monday",15
1334347,"ad",FALSE,79,"Saturday",21
1272297,"ad",FALSE,15,"Friday",14
1542938,"ad",FALSE,23,"Monday",21
1202390,"ad",FALSE,3,"Sunday",20
1614253,"ad",FALSE,23,"Sunday",14
1289698,"ad",FALSE,10,"Friday",16
1304809,"ad",FALSE,24,"Monday",11
1210417,"ad",FALSE,18,"Saturday",13
1576423,"ad",FALSE,10,"Wednesday",15
913320,"psa",FALSE,45,"Sunday",11
1302723,"ad",FALSE,27,"Friday",17
1177045,"ad",FALSE,30,"Wednesday",21
1405402,"ad",FALSE,15,"Saturday",3
1305438,"ad",FALSE,7,"Thursday",8
1339914,"ad",FALSE,12,"Sunday",21
1350210,"ad",FALSE,23,"Monday",12
1031005,"ad",FALSE,15,"Monday",20
1322605,"ad",FALSE,5,"Wednesday",18
1201008,"ad",FALSE,6,"Thursday",15
1165606,"ad",FALSE,2,"Thursday",19
1303156,"ad",FALSE,35,"Saturday",13
1352848,"ad",FALSE,1,"Thursday",22
1030018,"ad",FALSE,8,"Friday",7
1365230,"ad",FALSE,16,"Saturday",8
1065295,"ad",FALSE,44,"Friday",22
1396469,"ad",FALSE,16,"Monday",19
1045960,"ad",FALSE,15,"Monday",0
1395972,"ad",FALSE,11,"Thursday",15
1264681,"ad",FALSE,9,"Thursday",13
1139148,"ad",FALSE,3,"Friday",13
1599696,"ad",FALSE,2,"Wednesday",15
1042963,"ad",FALSE,5,"Sunday",22
1429411,"ad",FALSE,15,"Friday",21
1471966,"ad",FALSE,19,"Saturday",18
1554240,"ad",FALSE,24,"Thursday",15
1543097,"ad",FALSE,17,"Monday",14
1097504,"ad",FALSE,4,"Sunday",17
1066072,"ad",FALSE,2,"Sunday",14
1032212,"ad",FALSE,5,"Tuesday",13
1057448,"ad",FALSE,53,"Sunday",13
1419822,"ad",FALSE,36,"Thursday",12
1423021,"ad",FALSE,4,"Tuesday",18
1099621,"ad",FALSE,8,"Saturday",15
1224984,"ad",FALSE,1,"Sunday",13
1454555,"ad",FALSE,10,"Saturday",19
1390771,"ad",FALSE,15,"Wednesday",18
906049,"psa",TRUE,69,"Saturday",11
1608112,"ad",FALSE,85,"Friday",6
1508688,"ad",FALSE,6,"Monday",22
1584061,"ad",FALSE,2,"Saturday",11
1497404,"ad",FALSE,13,"Tuesday",9
1539741,"ad",FALSE,14,"Wednesday",13
1526834,"ad",FALSE,18,"Sunday",10
1112244,"ad",FALSE,51,"Wednesday",13
1376512,"ad",FALSE,66,"Friday",12
1109319,"ad",FALSE,11,"Saturday",2
1029459,"ad",FALSE,10,"Thursday",19
1386415,"ad",FALSE,15,"Thursday",14
1497348,"ad",FALSE,4,"Friday",15
1194250,"ad",FALSE,20,"Sunday",19
1041269,"ad",FALSE,5,"Tuesday",16
1098948,"ad",FALSE,4,"Wednesday",12
1424656,"ad",FALSE,43,"Friday",11
1230339,"ad",FALSE,5,"Friday",12
1179675,"ad",FALSE,7,"Sunday",17
1193168,"ad",FALSE,5,"Saturday",1
1424609,"ad",FALSE,5,"Monday",16
1629148,"ad",FALSE,20,"Monday",13
1218184,"ad",FALSE,2,"Monday",19
1233965,"ad",FALSE,4,"Friday",17
1533031,"ad",FALSE,16,"Saturday",18
1576734,"ad",FALSE,2,"Wednesday",12
1572706,"ad",FALSE,10,"Thursday",9
903956,"psa",FALSE,12,"Wednesday",18
1007907,"ad",FALSE,44,"Thursday",15
1271140,"ad",FALSE,11,"Tuesday",14
1132293,"ad",FALSE,49,"Monday",21
1457620,"ad",FALSE,108,"Friday",13
1167868,"ad",FALSE,96,"Thursday",14
1344197,"ad",FALSE,12,"Friday",10
1179146,"ad",FALSE,7,"Sunday",18
1037960,"ad",FALSE,10,"Tuesday",10
1268660,"ad",FALSE,2,"Thursday",0
1323030,"ad",FALSE,8,"Saturday",19
1204383,"ad",FALSE,2,"Monday",23
1009109,"ad",FALSE,22,"Thursday",18
1396468,"ad",FALSE,7,"Saturday",9
1138992,"ad",FALSE,2,"Tuesday",20
1649592,"ad",FALSE,84,"Sunday",8
1542411,"ad",FALSE,6,"Monday",13
1430577,"ad",FALSE,1,"Tuesday",7
1352615,"ad",FALSE,1,"Saturday",14
1403181,"ad",FALSE,8,"Tuesday",18
1201191,"ad",FALSE,4,"Sunday",14
1414720,"ad",FALSE,9,"Friday",11
1328088,"ad",FALSE,3,"Thursday",13
1417026,"ad",FALSE,4,"Tuesday",10
1635904,"ad",FALSE,8,"Wednesday",22
1003557,"ad",FALSE,13,"Saturday",22
915368,"psa",FALSE,36,"Friday",12
900513,"psa",FALSE,4,"Sunday",23
1502620,"ad",FALSE,2,"Friday",12
1206911,"ad",FALSE,8,"Wednesday",14
1081313,"ad",FALSE,8,"Sunday",0
1360244,"ad",FALSE,38,"Monday",2
1306950,"ad",FALSE,3,"Monday",8
1502940,"ad",FALSE,115,"Thursday",14
1528601,"ad",FALSE,61,"Sunday",12
1563094,"ad",FALSE,35,"Sunday",21
1128937,"ad",FALSE,8,"Tuesday",12
1024192,"ad",FALSE,13,"Saturday",15
1145045,"ad",FALSE,9,"Thursday",14
1525214,"ad",FALSE,29,"Sunday",15
1490294,"ad",FALSE,19,"Tuesday",9
1563205,"ad",FALSE,3,"Monday",10
1598397,"ad",FALSE,40,"Wednesday",16
1402097,"ad",FALSE,17,"Sunday",15
1190570,"ad",FALSE,46,"Saturday",19
1339513,"ad",FALSE,78,"Friday",12
1654056,"ad",FALSE,6,"Friday",15
1340758,"ad",FALSE,1,"Wednesday",19
1521891,"ad",FALSE,17,"Friday",11
1434238,"ad",FALSE,11,"Friday",22
1378942,"ad",FALSE,2,"Friday",17
1552111,"ad",FALSE,6,"Wednesday",15
1449594,"ad",FALSE,2,"Monday",11
1209936,"ad",FALSE,20,"Sunday",23
1098097,"ad",FALSE,15,"Tuesday",12
1261416,"ad",FALSE,30,"Saturday",13
1243974,"ad",FALSE,1,"Friday",8
1492848,"ad",FALSE,110,"Friday",20
1310488,"ad",FALSE,7,"Monday",23
1370110,"ad",FALSE,28,"Friday",22
1500012,"ad",FALSE,25,"Saturday",10
1386381,"ad",FALSE,24,"Friday",11
1569948,"ad",FALSE,78,"Friday",10
1319634,"ad",FALSE,16,"Wednesday",9
1324514,"ad",FALSE,26,"Saturday",21
1263603,"ad",FALSE,15,"Friday",11
1258379,"ad",FALSE,4,"Sunday",8
1372720,"ad",FALSE,1,"Monday",10
1555180,"ad",FALSE,2,"Sunday",10
1230073,"ad",FALSE,41,"Tuesday",15
1395324,"ad",FALSE,8,"Sunday",15
1287302,"ad",FALSE,34,"Tuesday",17
1545158,"ad",FALSE,4,"Thursday",16
900078,"psa",FALSE,2,"Saturday",13
1339133,"ad",FALSE,10,"Sunday",18
1303097,"ad",FALSE,8,"Thursday",21
1391399,"ad",FALSE,8,"Monday",9
1158056,"ad",TRUE,20,"Thursday",13
918121,"psa",FALSE,15,"Monday",15
1330016,"ad",FALSE,5,"Wednesday",12
1495748,"ad",FALSE,1,"Sunday",12
1210833,"ad",FALSE,4,"Tuesday",13
900144,"psa",FALSE,1,"Saturday",6
1099609,"ad",FALSE,2,"Tuesday",7
1487004,"ad",FALSE,38,"Saturday",20
1312240,"ad",TRUE,112,"Tuesday",22
1000415,"ad",FALSE,17,"Sunday",9
1549182,"ad",FALSE,106,"Friday",23
1574938,"ad",TRUE,163,"Friday",19
1223521,"ad",FALSE,24,"Saturday",16
1112893,"ad",FALSE,2,"Thursday",2
1433768,"ad",FALSE,18,"Monday",22
1087225,"ad",FALSE,54,"Wednesday",14
1555701,"ad",FALSE,18,"Wednesday",10
1396314,"ad",FALSE,8,"Friday",9
1040310,"ad",FALSE,35,"Thursday",13
1481873,"ad",FALSE,5,"Monday",12
1087701,"ad",FALSE,16,"Sunday",12
1118597,"ad",FALSE,32,"Sunday",12
1200539,"ad",FALSE,1,"Tuesday",12
1587948,"ad",FALSE,9,"Friday",15
1362791,"ad",FALSE,3,"Tuesday",10
1248124,"ad",FALSE,2,"Thursday",14
1316287,"ad",FALSE,44,"Sunday",3
1593881,"ad",FALSE,13,"Tuesday",13
1338122,"ad",FALSE,12,"Wednesday",8
1109391,"ad",FALSE,6,"Monday",8
1112638,"ad",FALSE,14,"Thursday",21
1273298,"ad",FALSE,17,"Sunday",11
1281169,"ad",TRUE,81,"Sunday",20
1045115,"ad",FALSE,58,"Thursday",15
1117069,"ad",FALSE,55,"Friday",22
905241,"psa",FALSE,178,"Friday",16
1318075,"ad",FALSE,53,"Wednesday",13
1221873,"ad",FALSE,13,"Saturday",20
1156143,"ad",FALSE,33,"Thursday",21
1534607,"ad",FALSE,17,"Saturday",22
1239766,"ad",FALSE,32,"Sunday",2
1257179,"ad",FALSE,20,"Tuesday",13
1149258,"ad",FALSE,58,"Monday",16
1576496,"ad",FALSE,3,"Friday",13
1138893,"ad",FALSE,82,"Saturday",21
1390526,"ad",FALSE,13,"Sunday",17
1133708,"ad",FALSE,20,"Thursday",11
1035020,"ad",FALSE,48,"Thursday",18
1538298,"ad",FALSE,1,"Saturday",14
1244867,"ad",FALSE,189,"Tuesday",19
1163526,"ad",FALSE,2,"Sunday",11
1585928,"ad",FALSE,5,"Friday",19
1444957,"ad",FALSE,12,"Saturday",10
1550029,"ad",FALSE,28,"Wednesday",12
1139791,"ad",FALSE,25,"Sunday",13
1614784,"ad",FALSE,18,"Wednesday",1
1199849,"ad",FALSE,51,"Wednesday",12
1414391,"ad",FALSE,5,"Friday",14
907903,"psa",FALSE,10,"Thursday",17
1266116,"ad",FALSE,25,"Friday",16
1371009,"ad",FALSE,7,"Saturday",13
1453275,"ad",FALSE,19,"Sunday",14
1188080,"ad",FALSE,29,"Friday",19
1348038,"ad",FALSE,16,"Saturday",18
1434154,"ad",FALSE,4,"Thursday",8
1033733,"ad",FALSE,46,"Wednesday",15
1188437,"ad",FALSE,16,"Saturday",9
1301533,"ad",FALSE,63,"Tuesday",11
1247087,"ad",FALSE,26,"Tuesday",13
1078566,"ad",FALSE,106,"Wednesday",13
1294022,"ad",FALSE,2,"Sunday",10
1599346,"ad",FALSE,4,"Friday",12
1161485,"ad",FALSE,1,"Thursday",17
1054417,"ad",FALSE,11,"Friday",19
1224057,"ad",FALSE,11,"Monday",16
1148959,"ad",FALSE,4,"Tuesday",20
1016818,"ad",FALSE,58,"Tuesday",13
1289961,"ad",FALSE,1,"Sunday",10
920596,"psa",FALSE,39,"Thursday",13
1186709,"ad",FALSE,2,"Monday",23
1522463,"ad",FALSE,2,"Sunday",20
1497910,"ad",FALSE,2,"Saturday",12
1641447,"ad",FALSE,9,"Sunday",9
1282293,"ad",FALSE,60,"Friday",17
1120688,"ad",FALSE,19,"Saturday",18
1124137,"ad",FALSE,13,"Monday",17
1016597,"ad",FALSE,39,"Saturday",21
1348898,"ad",FALSE,19,"Wednesday",10
1581730,"ad",FALSE,7,"Friday",21
1466137,"ad",FALSE,17,"Tuesday",17
1038592,"ad",FALSE,203,"Friday",19
1540847,"ad",FALSE,30,"Tuesday",8
1100655,"ad",FALSE,17,"Saturday",11
1529576,"ad",FALSE,2,"Saturday",13
1288337,"ad",FALSE,8,"Wednesday",13
1285832,"ad",FALSE,1,"Friday",12
1254337,"ad",FALSE,2,"Wednesday",9
1611344,"ad",FALSE,4,"Thursday",10
1197507,"ad",FALSE,6,"Wednesday",14
903475,"psa",FALSE,47,"Friday",10
913750,"psa",FALSE,54,"Wednesday",19
1359606,"ad",FALSE,20,"Tuesday",17
1556415,"ad",FALSE,2,"Saturday",14
1244444,"ad",FALSE,16,"Wednesday",17
1529966,"ad",FALSE,7,"Friday",11
915525,"psa",FALSE,74,"Tuesday",10
1576155,"ad",FALSE,2,"Sunday",15
1288037,"ad",FALSE,5,"Monday",10
1228488,"ad",FALSE,1,"Wednesday",15
1578074,"ad",FALSE,4,"Friday",22
1187032,"ad",TRUE,51,"Tuesday",16
1395663,"ad",FALSE,1,"Wednesday",21
1226537,"ad",FALSE,39,"Tuesday",13
1472075,"ad",FALSE,32,"Friday",15
1250037,"ad",FALSE,21,"Monday",22
1212804,"ad",FALSE,22,"Sunday",16
1159043,"ad",FALSE,2,"Monday",12
1069846,"ad",FALSE,5,"Tuesday",19
1504252,"ad",FALSE,9,"Thursday",14
1235730,"ad",FALSE,3,"Wednesday",21
1016898,"ad",FALSE,21,"Sunday",13
1549454,"ad",FALSE,33,"Sunday",17
1334890,"ad",FALSE,31,"Thursday",11
1135947,"ad",FALSE,27,"Sunday",13
1643136,"ad",FALSE,5,"Tuesday",9
1187732,"ad",FALSE,2,"Saturday",9
1503531,"ad",FALSE,16,"Thursday",16
1368707,"ad",FALSE,8,"Tuesday",8
1627491,"ad",FALSE,6,"Thursday",8
1436328,"ad",FALSE,78,"Friday",10
1289896,"ad",FALSE,126,"Monday",19
1424253,"ad",FALSE,125,"Wednesday",12
1475447,"ad",FALSE,46,"Monday",16
1333903,"ad",FALSE,8,"Sunday",17
1424232,"ad",FALSE,7,"Thursday",14
1203962,"ad",FALSE,32,"Thursday",12
1541599,"ad",FALSE,8,"Thursday",11
1354097,"ad",FALSE,33,"Saturday",15
1470653,"ad",FALSE,6,"Sunday",10
1608457,"ad",FALSE,48,"Sunday",15
1224826,"ad",FALSE,10,"Tuesday",21
1635866,"ad",FALSE,15,"Friday",15
1074508,"ad",FALSE,1,"Friday",21
1640918,"ad",FALSE,48,"Tuesday",14
1476189,"ad",FALSE,35,"Sunday",16
1435310,"ad",FALSE,2,"Friday",9
1446053,"ad",FALSE,1,"Sunday",10
1309901,"ad",FALSE,42,"Monday",17
1619072,"ad",FALSE,8,"Thursday",12
1457269,"ad",FALSE,68,"Sunday",17
1442450,"ad",FALSE,8,"Sunday",13
1261817,"ad",FALSE,4,"Monday",8
1252532,"ad",FALSE,10,"Tuesday",10
1107368,"ad",FALSE,24,"Sunday",0
1105897,"ad",FALSE,12,"Wednesday",13
910019,"psa",FALSE,15,"Monday",20
1244366,"ad",FALSE,28,"Wednesday",8
1408682,"ad",FALSE,45,"Friday",18
1182970,"ad",FALSE,13,"Wednesday",9
1081286,"ad",FALSE,18,"Tuesday",2
1388819,"ad",FALSE,12,"Friday",17
1574983,"ad",FALSE,3,"Thursday",19
1576988,"ad",FALSE,2,"Tuesday",14
1322482,"ad",FALSE,92,"Thursday",1
1134422,"ad",FALSE,2,"Monday",13
915372,"psa",FALSE,50,"Saturday",17
1271916,"ad",FALSE,5,"Sunday",10
1095026,"ad",FALSE,1,"Monday",20
1539098,"ad",FALSE,38,"Thursday",11
1426907,"ad",FALSE,21,"Saturday",8
1599515,"ad",FALSE,5,"Tuesday",21
1552590,"ad",FALSE,13,"Saturday",16
1621555,"ad",FALSE,12,"Monday",11
1240011,"ad",FALSE,18,"Friday",13
1065580,"ad",FALSE,3,"Friday",8
1106743,"ad",FALSE,18,"Monday",20
1492038,"ad",FALSE,18,"Friday",17
1418148,"ad",FALSE,121,"Sunday",15
1103170,"ad",FALSE,25,"Friday",20
1382554,"ad",FALSE,2,"Thursday",23
1339921,"ad",FALSE,31,"Wednesday",14
1601057,"ad",FALSE,1,"Monday",13
1538451,"ad",FALSE,5,"Tuesday",13
1606333,"ad",FALSE,18,"Monday",11
1065093,"ad",FALSE,12,"Monday",15
1033497,"ad",TRUE,95,"Thursday",13
1503373,"ad",FALSE,4,"Friday",14
1095482,"ad",FALSE,50,"Saturday",10
1122486,"ad",FALSE,60,"Tuesday",15
1189062,"ad",FALSE,70,"Friday",9
1158179,"ad",FALSE,35,"Sunday",13
1273643,"ad",FALSE,12,"Friday",13
1212421,"ad",FALSE,32,"Sunday",22
1583193,"ad",FALSE,5,"Thursday",19
1651764,"ad",FALSE,10,"Sunday",16
1080659,"ad",FALSE,24,"Friday",23
1171660,"ad",FALSE,17,"Sunday",23
1211508,"ad",FALSE,8,"Wednesday",0
1281739,"ad",FALSE,18,"Friday",14
1533005,"ad",FALSE,239,"Sunday",11
917549,"psa",FALSE,10,"Friday",11
1518583,"ad",FALSE,23,"Thursday",2
1283234,"ad",FALSE,16,"Thursday",12
1270126,"ad",FALSE,8,"Friday",15
1201314,"ad",FALSE,3,"Monday",23
1069318,"ad",FALSE,20,"Saturday",9
1433484,"ad",FALSE,34,"Monday",12
1287159,"ad",FALSE,34,"Monday",10
1354761,"ad",FALSE,5,"Sunday",18
1640005,"ad",FALSE,4,"Saturday",15
1455587,"ad",FALSE,3,"Wednesday",20
1179528,"ad",FALSE,51,"Saturday",20
1403324,"ad",FALSE,15,"Saturday",22
1028810,"ad",FALSE,158,"Saturday",20
913756,"psa",FALSE,38,"Thursday",11
1034242,"ad",FALSE,4,"Thursday",10
1021608,"ad",FALSE,11,"Sunday",23
1550306,"ad",FALSE,13,"Saturday",21
1204834,"ad",FALSE,9,"Sunday",12
1233472,"ad",FALSE,30,"Friday",20
1554457,"ad",FALSE,6,"Thursday",12
1186460,"ad",FALSE,3,"Tuesday",18
1081400,"ad",FALSE,6,"Saturday",16
1361453,"ad",FALSE,8,"Wednesday",20
1043619,"ad",FALSE,39,"Saturday",21
1058952,"ad",FALSE,5,"Monday",0
1212623,"ad",FALSE,1,"Tuesday",21
1008974,"ad",FALSE,14,"Tuesday",11
1437190,"ad",FALSE,5,"Monday",12
1456468,"ad",FALSE,3,"Tuesday",17
1523063,"ad",FALSE,2,"Thursday",13
1249961,"ad",FALSE,17,"Friday",11
1038620,"ad",FALSE,1,"Sunday",11
1372701,"ad",FALSE,3,"Tuesday",22
1400642,"ad",FALSE,135,"Sunday",12
1191029,"ad",FALSE,18,"Wednesday",21
1198694,"ad",FALSE,3,"Tuesday",18
1524049,"ad",FALSE,10,"Wednesday",12
1025633,"ad",FALSE,2,"Monday",0
1174738,"ad",FALSE,15,"Monday",21
1193114,"ad",FALSE,15,"Wednesday",9
1085869,"ad",FALSE,19,"Thursday",14
1041668,"ad",FALSE,1,"Saturday",5
1290900,"ad",FALSE,13,"Saturday",14
1578070,"ad",FALSE,9,"Friday",15
1318867,"ad",FALSE,16,"Thursday",15
1449635,"ad",FALSE,7,"Sunday",19
1071254,"ad",FALSE,2,"Sunday",12
1253465,"ad",FALSE,36,"Sunday",14
1300634,"ad",FALSE,2,"Sunday",10
1579354,"ad",FALSE,26,"Sunday",20
1315977,"ad",FALSE,7,"Thursday",13
1467622,"ad",FALSE,20,"Monday",18
1435456,"ad",FALSE,16,"Saturday",18
1441464,"ad",FALSE,48,"Saturday",18
1597954,"ad",FALSE,3,"Friday",17
1531410,"ad",FALSE,5,"Friday",14
1515672,"ad",FALSE,3,"Sunday",17
1021926,"ad",FALSE,6,"Wednesday",17
1028462,"ad",FALSE,1,"Monday",15
1322385,"ad",FALSE,34,"Saturday",18
1254629,"ad",FALSE,26,"Tuesday",12
1121507,"ad",FALSE,26,"Saturday",12
1234019,"ad",FALSE,41,"Wednesday",22
1469542,"ad",TRUE,75,"Saturday",6
1060280,"ad",FALSE,83,"Friday",1
1629329,"ad",FALSE,5,"Thursday",21
1125681,"ad",FALSE,10,"Sunday",14
1450177,"ad",FALSE,18,"Saturday",20
1463371,"ad",FALSE,19,"Friday",14
914325,"psa",FALSE,9,"Wednesday",10
1448555,"ad",FALSE,36,"Tuesday",12
1326309,"ad",FALSE,3,"Thursday",14
1148867,"ad",FALSE,1,"Sunday",13
1224800,"ad",FALSE,18,"Monday",23
1296958,"ad",FALSE,10,"Wednesday",9
1141245,"ad",FALSE,4,"Tuesday",11
1206866,"ad",FALSE,29,"Monday",9
1277394,"ad",FALSE,24,"Tuesday",9
1107287,"ad",FALSE,29,"Thursday",15
909011,"psa",FALSE,5,"Friday",12
1100408,"ad",FALSE,7,"Tuesday",13
1263616,"ad",FALSE,56,"Friday",18
1506158,"ad",FALSE,6,"Tuesday",17
1202481,"ad",TRUE,71,"Saturday",14
1210905,"ad",FALSE,1,"Saturday",12
1536988,"ad",FALSE,24,"Wednesday",19
1486213,"ad",FALSE,7,"Thursday",8
1035090,"ad",FALSE,60,"Sunday",18
1031626,"ad",FALSE,34,"Thursday",20
1107771,"ad",FALSE,46,"Saturday",20
1613523,"ad",FALSE,38,"Monday",11
1600977,"ad",FALSE,134,"Wednesday",10
1195621,"ad",FALSE,29,"Thursday",15
1199524,"ad",FALSE,28,"Wednesday",13
1506336,"ad",FALSE,12,"Friday",11
1321010,"ad",FALSE,164,"Monday",18
1193194,"ad",FALSE,2,"Wednesday",22
1620085,"ad",FALSE,3,"Friday",11
1396149,"ad",FALSE,2,"Monday",9
1557660,"ad",FALSE,11,"Saturday",16
1181978,"ad",FALSE,120,"Tuesday",10
1651202,"ad",TRUE,81,"Tuesday",15
1515609,"ad",FALSE,8,"Friday",16
1246801,"ad",FALSE,318,"Monday",19
1261517,"ad",FALSE,10,"Wednesday",15
1041758,"ad",FALSE,23,"Sunday",15
1167932,"ad",FALSE,16,"Saturday",9
1550253,"ad",FALSE,135,"Wednesday",13
911143,"psa",FALSE,3,"Sunday",10
1433693,"ad",FALSE,38,"Monday",22
1582936,"ad",FALSE,25,"Saturday",10
1133420,"ad",FALSE,60,"Monday",17
1268719,"ad",FALSE,12,"Monday",18
1046753,"ad",FALSE,3,"Friday",20
1508902,"ad",FALSE,20,"Monday",14
1570554,"ad",FALSE,23,"Friday",17
1264388,"ad",FALSE,60,"Sunday",15
1193837,"ad",FALSE,20,"Thursday",16
1377153,"ad",FALSE,1,"Sunday",11
1550311,"ad",FALSE,13,"Friday",15
1621196,"ad",FALSE,10,"Friday",16
1389649,"ad",FALSE,101,"Friday",2
1634027,"ad",FALSE,40,"Wednesday",19
1271125,"ad",FALSE,83,"Thursday",8
1596043,"ad",FALSE,134,"Monday",12
1225865,"ad",FALSE,2,"Sunday",15
1534670,"ad",FALSE,47,"Sunday",7
1475363,"ad",FALSE,22,"Tuesday",20
1540589,"ad",FALSE,5,"Thursday",12
1290414,"ad",FALSE,134,"Tuesday",12
1065774,"ad",FALSE,1,"Friday",11
1274687,"ad",FALSE,58,"Tuesday",13
1080395,"ad",FALSE,21,"Monday",8
1184878,"ad",FALSE,30,"Monday",23
1403948,"ad",FALSE,1,"Wednesday",10
1049699,"ad",FALSE,7,"Friday",0
1221457,"ad",FALSE,4,"Wednesday",23
1579373,"ad",FALSE,4,"Sunday",15
1358736,"ad",FALSE,27,"Wednesday",11
1588658,"ad",FALSE,64,"Thursday",13
1590440,"ad",FALSE,3,"Saturday",18
1460447,"ad",FALSE,30,"Saturday",10
1256887,"ad",FALSE,4,"Monday",10
1246621,"ad",FALSE,16,"Thursday",9
1413238,"ad",FALSE,24,"Friday",8
1568522,"ad",FALSE,10,"Thursday",16
1525326,"ad",FALSE,6,"Monday",15
1110704,"ad",FALSE,72,"Wednesday",12
1364087,"ad",FALSE,11,"Thursday",20
1282446,"ad",FALSE,27,"Saturday",12
1648167,"ad",FALSE,94,"Wednesday",18
1165644,"ad",FALSE,32,"Wednesday",8
1264523,"ad",FALSE,5,"Wednesday",13
1299767,"ad",FALSE,25,"Tuesday",20
1646395,"ad",FALSE,28,"Saturday",11
1424848,"ad",FALSE,2,"Thursday",21
1463598,"ad",FALSE,34,"Saturday",12
1321445,"ad",FALSE,4,"Wednesday",18
